Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Company_Name
Jaguar XF 2.2 Litre,Pune,2014,55001,Diesel,Automatic,First,16.36,2179,187.7,5.0,31.0,Jaguar
Mini Cooper Convertible S,Kochi,2017,20469,Petrol,Automatic,First,16.82,1998,189.08,4.0,35.98,Mini
Hyundai EON Era Plus,Jaipur,2017,8500,Petrol,Manual,First,21.1,814,55.2,5.0,3.42,Hyundai
Audi A6 3.0 TDI,Ahmedabad,2008,45000,Diesel,Automatic,Second,16.77,2967,241.38,5.0,11.5,Audi
Hyundai i20 Active 1.2,Pune,2016,6000,Petrol,Manual,First,17.19,1197,81.86,5.0,7.25,Hyundai
Maruti Swift AMT DDiS,Chennai,2018,11000,Diesel,Manual,First,28.4,1248,74.0,5.0,8.0,Maruti
Ford Ecosport 1.5 DV5,Kochi,2015,80064,Diesel,Manual,First,22.7,1498,89.84,5.0,7.33,Ford
Maruti Wagon R VXI,Kolkata,2016,29930,Petrol,Manual,First,18.9,998,67.1,5.0,3.35,Maruti
Volkswagen Vento 1.5 TDI,Mumbai,2013,49105,Diesel,Manual,First,20.34,1498,103.2,5.0,4.4,Volkswagen
Toyota Etios VX,Kolkata,2012,55000,Petrol,Manual,First,17.6,1496,88.7,5.0,2.99,Toyota
Honda Jazz 1.2 SV,Bangalore,2015,23000,Petrol,Manual,First,18.7,1199,88.7,5.0,5.6,Honda
Volkswagen CrossPolo 1.5 TDI,Coimbatore,2016,54727,Diesel,Manual,First,20.14,1498,88.73,5.0,6.63,Volkswagen
Volkswagen Ameo 1.5 TDI,Kochi,2018,31426,Diesel,Manual,First,21.66,1498,108.62,5.0,7.9,Volkswagen
Honda City V MT,Kochi,2015,53442,Petrol,Manual,First,16.8,1497,116.3,5.0,7.0,Honda
Honda Brio VX AT,Hyderabad,2014,28000,Petrol,Automatic,First,16.5,1198,86.8,5.0,4.95,Honda
Skoda Rapid 1.6 MPI,Mumbai,2017,13412,Petrol,Automatic,First,14.3,1598,103.52,5.0,9.19,Skoda
Hyundai Verna CRDi,Hyderabad,2011,70000,Diesel,Manual,First,16.8,1493,110.0,5.0,5.1,Hyundai
Hyundai i20 Active S,Jaipur,2015,81310,Diesel,Manual,First,21.19,1396,88.76,5.0,5.9,Hyundai
Maruti Baleno Alpha CVT,Kochi,2019,13574,Petrol,Automatic,First,21.4,1197,83.1,5.0,9.51,Maruti
Honda CR-V 2.4L 4WD,Mumbai,2008,75000,Petrol,Manual,Second,11.1,2354,158.8,5.0,3.9,Honda
Maruti Swift Dzire VXI,Coimbatore,2014,58310,Petrol,Manual,Second,19.1,1197,85.8,5.0,5.39,Maruti
Maruti Swift Dzire VDi,Pune,2009,90000,Diesel,Manual,Second,19.3,1248,73.9,5.0,3.0,Maruti
Maruti Swift Dzire ZDI,Jaipur,2012,83000,Diesel,Manual,First,23.4,1248,74.0,5.0,4.3,Maruti
Maruti Swift Dzire ZXI,Jaipur,2017,37282,Petrol,Manual,First,20.85,1197,83.14,5.0,6.75,Maruti
Hyundai Grand i10 Sportz,Jaipur,2017,23000,Petrol,Manual,First,18.9,1197,82.0,5.0,4.5,Hyundai
Ford Fiesta 1.4 ZXi,Chennai,2010,82000,Diesel,Manual,First,17.8,1399,68.0,5.0,2.75,Ford
Hyundai Verna 1.6 CRDi,Chennai,2016,31000,Diesel,Manual,First,23.9,1582,126.2,5.0,9.0,Hyundai
Ford Figo Diesel EXI,Delhi,2014,45001,Diesel,Manual,Second,20.0,1399,68.05,5.0,2.55,Ford
Tata Manza Aqua Quadrajet,Coimbatore,2014,50446,Diesel,Manual,First,21.12,1248,88.8,5.0,3.54,Tata
Honda Civic 2006-2010 1.8,Ahmedabad,2009,89000,Petrol,Manual,First,13.5,1799,130.0,5.0,4.25,Honda
Maruti Alto LX BSIII,Ahmedabad,2007,72000,Petrol,Manual,Second,19.7,796,46.3,5.0,1.2,Maruti
BMW 5 Series 520d,Ahmedabad,2013,90000,Diesel,Automatic,First,22.48,1995,190.0,5.0,19.5,BMW
Mahindra XUV500 W8 2WD,Bangalore,2015,76000,Diesel,Manual,Second,16.0,2179,140.0,7.0,12.0,Mahindra
Maruti Ritz VDi,Hyderabad,2012,78401,Diesel,Manual,First,23.2,1248,73.94,5.0,3.9,Maruti
Maruti Vitara Brezza ZDi,Kochi,2017,38426,Diesel,Manual,First,24.3,1248,88.5,5.0,9.13,Maruti
Maruti Eeco 7 Seater,Pune,2011,45000,Petrol,Manual,First,15.1,1196,73.0,7.0,2.25,Maruti
Maruti Swift Dzire 1.2,Mumbai,2012,83000,Petrol,Manual,First,17.5,1197,85.8,5.0,3.25,Maruti
Hyundai Creta 1.6 CRDi,Coimbatore,2017,50170,Diesel,Automatic,First,17.01,1582,126.2,5.0,14.79,Hyundai
Maruti Wagon R LXI,Mumbai,2010,37822,Petrol,Manual,First,22.5,998,67.04,5.0,2.35,Maruti
Maruti Celerio ZDi,Kolkata,2015,33517,Diesel,Manual,First,27.62,793,47.0,5.0,3.1,Maruti
Hyundai Santa Fe 2WD,Delhi,2014,110000,Diesel,Automatic,First,13.01,2199,194.3,7.0,12.9,Hyundai
Hyundai EON D Lite,Kolkata,2017,60000,Petrol,Manual,First,21.1,814,55.2,5.0,2.5,Hyundai
Hyundai i20 Sportz 1.2,Delhi,2013,92408,Petrol,Manual,First,18.5,1197,82.85,5.0,3.65,Hyundai
Hyundai Verna 1.6 SX,Bangalore,2014,45000,Petrol,Manual,First,17.1,1591,121.3,5.0,7.5,Hyundai
Honda Brio S Option,Kochi,2013,33793,Petrol,Manual,First,18.4,1198,86.8,5.0,3.74,Honda
Maruti Swift VXI Optional,Kochi,2017,26327,Petrol,Manual,First,20.4,1197,81.8,5.0,5.86,Maruti
Mercedes-Benz New C-Class C,Coimbatore,2018,20604,Diesel,Automatic,First,19.27,2143,167.62,5.0,39.62,Mercedes-Benz
Maruti Swift VDI Optional,Coimbatore,2018,61386,Diesel,Manual,First,25.2,1248,74.0,5.0,7.05,Maruti
Maruti Swift AMT VDI,Delhi,2018,11500,Diesel,Automatic,First,28.4,1248,74.0,5.0,7.5,Maruti
Chevrolet Beat Diesel LS,Chennai,2012,58000,Diesel,Manual,First,25.44,936,57.6,5.0,2.1,Chevrolet
Skoda Superb Elegance 1.8,Delhi,2014,38000,Petrol,Automatic,First,13.7,1798,157.75,5.0,11.6,Skoda
Mercedes-Benz New C-Class C,Bangalore,2012,49000,Diesel,Automatic,Second,14.84,2143,167.62,5.0,19.25,Mercedes-Benz
Toyota Innova Crysta 2.4,Coimbatore,2017,72202,Diesel,Manual,First,13.68,2393,147.8,8.0,17.92,Toyota
Hyundai i10 Sportz,Kolkata,2016,7000,Petrol,Manual,First,20.36,1197,78.9,5.0,3.6,Hyundai
Honda Amaze S i-DTEC,Ahmedabad,2014,20000,Diesel,Manual,Second,25.8,1498,98.6,5.0,4.5,Honda
Hyundai i20 Magna 1.4,Hyderabad,2017,14061,Diesel,Manual,First,21.9,1396,88.76,5.0,7.4,Hyundai
Mercedes-Benz GLE 350d,Coimbatore,2018,30706,Diesel,Automatic,First,11.57,2987,254.79,5.0,59.29,Mercedes-Benz
Mahindra Scorpio 2009-2014 SLE,Kolkata,2011,51387,Diesel,Manual,First,12.05,2179,120.0,7.0,5.5,Mahindra
Hyundai Getz GLE,Bangalore,2006,44000,Petrol,Manual,Second,15.3,1341,83.0,5.0,1.75,Hyundai
Maruti Baleno Alpha,Mumbai,2016,12208,Petrol,Manual,First,21.4,1197,83.1,5.0,6.75,Maruti
Chevrolet Optra Magnum 2.0,Chennai,2011,55000,Diesel,Manual,First,16.52,1991,123.7,5.0,3.95,Chevrolet
Hyundai Verna 1.6 SX,Mumbai,2011,61600,Petrol,Manual,First,17.1,1591,121.3,5.0,4.2,Hyundai
Honda City 1.5 V,Hyderabad,2016,28414,Petrol,Manual,First,17.0,1497,118.0,5.0,8.4,Honda
Volkswagen Polo GT TSI,Mumbai,2017,27853,Petrol,Automatic,First,17.21,1197,103.5,5.0,8.25,Volkswagen
Honda Brio E MT,Bangalore,2013,55116,Petrol,Manual,First,19.4,1198,86.8,5.0,3.31,Honda
Maruti Swift Dzire VDI,Ahmedabad,2017,26000,Diesel,Manual,First,26.59,1248,74.0,5.0,7.5,Maruti
Honda City 1.5 V,Pune,2012,45496,Petrol,Manual,First,17.0,1497,118.0,5.0,4.75,Honda
Mahindra Ssangyong Rexton RX7,Pune,2013,76000,Diesel,Automatic,Second,11.18,2696,184.0,7.0,8.79,Mahindra
Skoda Superb Elegance 1.8,Pune,2014,136000,Petrol,Manual,First,13.1,1798,157.75,5.0,9.5,Skoda
Maruti Alto LXi,Kolkata,2010,38127,Petrol,Manual,First,19.7,796,46.3,5.0,1.55,Maruti
Hyundai i20 Asta (o),Jaipur,2014,82450,Diesel,Manual,First,23.0,1396,90.0,5.0,5.85,Hyundai
Ford Ecosport 1.5 Ti,Coimbatore,2014,62497,Petrol,Manual,First,15.8,1499,110.0,5.0,7.52,Ford
Nissan Micra Diesel XV,Hyderabad,2011,86732,Diesel,Manual,First,23.08,1461,63.1,5.0,3.6,Nissan
Honda Brio E MT,Kochi,2016,27969,Petrol,Manual,First,19.4,1198,86.8,5.0,4.73,Honda
Mahindra Ssangyong Rexton RX7,Delhi,2013,66372,Diesel,Automatic,First,11.18,2696,184.0,7.0,10.5,Mahindra
BMW 7 Series 730Ld,Coimbatore,2013,73525,Diesel,Automatic,First,16.46,2993,258.0,5.0,34.54,BMW
Hyundai Grand i10 1.2,Kochi,2018,20689,Petrol,Manual,First,18.9,1197,81.86,5.0,6.07,Hyundai
Maruti Baleno Delta 1.2,Coimbatore,2018,25093,Petrol,Manual,First,21.4,1197,83.1,5.0,7.76,Maruti
Mahindra Xylo E8 ABS,Coimbatore,2016,49176,Diesel,Manual,First,11.68,2498,112.0,8.0,7.46,Mahindra
Renault Fluence Diesel E4,Delhi,2012,87510,Diesel,Manual,First,21.8,1461,78.0,5.0,3.49,Renault
Hyundai i20 1.2 Magna,Coimbatore,2012,38214,Petrol,Manual,Second,18.5,1197,80.0,5.0,4.05,Hyundai
Mitsubishi Pajero 2.8 SFX,Kochi,2013,48986,Diesel,Manual,First,10.5,2835,107.2,6.0,11.88,Mitsubishi
Toyota Corolla Altis 2008-2013,Pune,2011,88000,Petrol,Automatic,First,14.53,1794,138.1,5.0,6.45,Toyota
BMW X5 X5 M,Pune,2015,69002,Diesel,Automatic,First,15.97,2993,258.0,5.0,50.0,BMW
BMW 3 Series 2005-2011,Pune,2011,43706,Petrol,Automatic,First,10.9,2497,215.0,5.0,9.0,BMW
Hyundai Creta 1.6 CRDi,Coimbatore,2016,58671,Diesel,Automatic,First,17.01,1582,126.2,5.0,14.25,Hyundai
Mahindra TUV 300 2015-2019,Coimbatore,2017,49404,Diesel,Manual,First,18.49,1493,100.0,7.0,7.36,Mahindra
Mahindra Scorpio VLX 2.2,Delhi,2010,72000,Diesel,Manual,First,12.05,2179,120.0,8.0,4.4,Mahindra
Renault KWID RXT,Mumbai,2016,24000,Petrol,Manual,First,25.17,799,53.3,5.0,3.1,Renault
Renault KWID 1.0 RXT,Coimbatore,2017,53285,Petrol,Automatic,First,22.5,999,67.0,5.0,4.28,Renault
Maruti Swift VXi BSIV,Pune,2017,12000,Petrol,Manual,First,16.1,1197,85.0,5.0,5.5,Maruti
Skoda Laura 1.9 TDI,Kolkata,2012,45000,Diesel,Automatic,First,17.0,1896,105.0,5.0,6.99,Skoda
Maruti Alto 800 2016-2019,Coimbatore,2018,26234,Petrol,Manual,First,24.7,796,47.3,5.0,4.29,Maruti
Maruti Swift VXI,Delhi,2014,55000,Petrol,Manual,First,18.6,1197,85.8,5.0,4.2,Maruti
Hyundai i20 1.4 CRDi,Pune,2012,90000,Diesel,Manual,First,23.0,1396,90.0,5.0,4.11,Hyundai
Audi Q3 2012-2015 35,Mumbai,2015,48000,Diesel,Automatic,First,15.73,1968,174.33,5.0,18.75,Audi
Mercedes-Benz GLE 350d,Mumbai,2017,19863,Diesel,Automatic,First,11.57,2987,254.79,5.0,64.95,Mercedes-Benz
Hyundai i10 Era,Mumbai,2010,55000,Petrol,Manual,Second,19.81,1086,68.05,5.0,1.59,Hyundai
Maruti Wagon R LXI,Kolkata,2016,4800,Petrol,Manual,First,20.51,998,67.04,5.0,3.6,Maruti
Honda City i VTEC,Kochi,2017,38607,Petrol,Manual,Second,17.8,1497,117.3,5.0,7.87,Honda
Hyundai Grand i10 1.2,Mumbai,2018,3958,Petrol,Manual,First,18.9,1197,81.86,5.0,5.55,Hyundai
Honda City i DTEC,Jaipur,2014,74000,Diesel,Manual,Second,25.1,1498,98.6,5.0,6.4,Honda
Maruti Swift Dzire VXi,Mumbai,2009,54540,Petrol,Manual,Third,17.5,1298,85.8,5.0,2.65,Maruti
Maruti Swift Dzire ZXi,Delhi,2015,58400,Petrol,Manual,First,17.5,1298,85.8,5.0,5.5,Maruti
Mahindra XUV500 W8 2WD,Kochi,2013,73648,Diesel,Manual,First,15.1,2179,140.0,7.0,7.31,Mahindra
Maruti Ciaz ZDi Plus,Jaipur,2016,83000,Diesel,Manual,First,28.09,1248,88.5,5.0,7.1,Maruti
Hyundai Verna 1.6 SX,Kochi,2016,16159,Diesel,Manual,First,22.32,1582,126.32,5.0,7.83,Hyundai
Hyundai Accent CRDi,Mumbai,2005,150000,Diesel,Manual,First,13.1,1493,82.0,5.0,0.85,Hyundai
Honda Brio S MT,Mumbai,2014,22100,Petrol,Manual,First,19.4,1198,86.8,5.0,3.55,Honda
Hyundai i20 Active 1.2,Coimbatore,2017,35043,Petrol,Manual,First,17.19,1197,81.86,5.0,8.19,Hyundai
BMW 3 Series 320d,Pune,2018,24000,Diesel,Automatic,First,18.88,1995,184.0,5.0,28.0,BMW
Volkswagen Jetta 2013-2015 2.0L,Chennai,2015,480000,Diesel,Automatic,First,16.96,1968,138.03,5.0,13.0,Volkswagen
Volkswagen Polo Petrol Highline,Chennai,2011,70000,Petrol,Manual,Second,15.26,1598,103.5,5.0,3.29,Volkswagen
Maruti Swift VXi BSIV,Pune,2015,13769,Petrol,Manual,Second,16.1,1197,85.0,5.0,4.41,Maruti
Renault Duster 110PS Diesel,Kolkata,2013,58000,Diesel,Manual,First,19.01,1461,108.45,5.0,4.99,Renault
BMW X3 xDrive 20d,Hyderabad,2009,58000,Diesel,Automatic,First,18.56,1995,190.0,5.0,17.98,BMW
Fiat Avventura MULTIJET Emotion,Coimbatore,2018,18705,Diesel,Manual,First,20.5,1248,91.72,5.0,7.71,Fiat
Maruti Wagon R Stingray,Delhi,2013,32378,Petrol,Manual,First,20.51,998,67.04,5.0,2.8,Maruti
Chevrolet Sail Hatchback LS,Kolkata,2013,45000,Diesel,Manual,First,22.1,1248,76.9,5.0,3.0,Chevrolet
Mahindra XUV500 W8 2WD,Coimbatore,2015,36836,Diesel,Manual,First,15.1,2179,140.0,7.0,12.49,Mahindra
Tata Zest Quadrajet 1.3,Kochi,2016,54199,Diesel,Manual,First,23.0,1248,88.8,5.0,5.0,Tata
BMW X3 xDrive20d xLine,Kochi,2017,36935,Diesel,Automatic,First,18.56,1995,190.0,5.0,32.64,BMW
Maruti Swift VDI BSIV,Chennai,2015,23000,Diesel,Manual,First,25.2,1248,74.0,5.0,6.5,Maruti
BMW 5 Series 2013-2017,Bangalore,2015,14000,Diesel,Automatic,First,18.12,1995,190.0,5.0,35.0,BMW
Tata Indigo CS eVX,Chennai,2015,100073,Diesel,Manual,Second,25.0,1396,69.01,5.0,2.0,Tata
Mahindra XUV500 W8 2WD,Kochi,2015,59182,Diesel,Manual,First,15.1,2179,140.0,7.0,9.46,Mahindra
Audi Q7 35 TDI,Kochi,2016,72132,Diesel,Automatic,Second,12.07,2967,241.4,7.0,39.0,Audi
BMW 5 Series 2003-2012,Hyderabad,2009,79000,Diesel,Automatic,First,18.48,1995,177.0,5.0,15.0,BMW
Hyundai Verna 1.6 SX,Coimbatore,2013,66930,Petrol,Manual,First,17.1,1591,121.3,5.0,6.15,Hyundai
Hyundai Santa Fe 4WD,Pune,2015,100000,Diesel,Automatic,Second,13.01,2199,194.3,7.0,14.5,Hyundai
Maruti Wagon R AMT,Kochi,2018,27413,Petrol,Automatic,First,20.51,998,67.0,5.0,5.18,Maruti
Maruti Wagon R LX,Pune,2007,90000,Petrol,Manual,Second,17.3,1061,64.0,5.0,1.24,Maruti
Hyundai i20 Sportz 1.2,Kolkata,2013,40300,Petrol,Manual,First,18.5,1197,82.85,5.0,2.8,Hyundai
Skoda Superb Elegance 1.8,Kochi,2011,73783,Petrol,Automatic,Second,13.7,1798,157.75,5.0,5.23,Skoda
Hyundai Getz GLS,Pune,2005,86000,Petrol,Manual,Second,15.3,1341,83.0,5.0,0.45,Hyundai
Maruti Wagon R LXI,Delhi,2014,65694,Petrol,Manual,First,18.9,998,67.1,5.0,3.25,Maruti
Maruti Omni MPI CARGO,Kolkata,2015,23000,Petrol,Manual,First,16.8,796,34.2,5.0,1.5,Maruti
Hyundai i10 Magna 1.2,Mumbai,2012,51000,Petrol,Manual,First,20.36,1197,78.9,5.0,2.85,Hyundai
Renault KWID 1.0 RXT,Kochi,2018,18335,Petrol,Manual,First,21.7,999,67.0,5.0,4.5,Renault
Mercedes-Benz B Class 2012-2015,Bangalore,2014,36000,Diesel,Automatic,First,15.0,2147,107.3,5.0,16.25,Mercedes-Benz
Volkswagen Polo GT TSI,Mumbai,2017,25000,Petrol,Automatic,First,17.21,1197,103.5,5.0,7.75,Volkswagen
Mahindra Scorpio VLX 4WD,Bangalore,2007,81000,Diesel,Manual,Third,12.05,2179,120.0,8.0,4.35,Mahindra
Toyota Fortuner 2.8 2WD,Kochi,2019,21719,Diesel,Automatic,First,12.9,2755,174.5,7.0,33.13,Toyota
Chevrolet Beat Diesel LT,Coimbatore,2013,75421,Diesel,Manual,First,25.44,936,56.3,5.0,3.63,Chevrolet
Toyota Innova 2.5 G4,Delhi,2010,80000,Diesel,Manual,First,12.8,2494,102.0,8.0,4.75,Toyota
Maruti Swift Dzire VXI,Kochi,2018,10671,Petrol,Manual,First,20.85,1197,83.14,5.0,6.51,Maruti
Renault KWID Climber 1.0,Hyderabad,2018,4126,Petrol,Manual,First,21.7,999,67.0,5.0,4.8,Renault
Tata Bolt Quadrajet XM,Hyderabad,2017,98500,Diesel,Manual,First,22.95,1248,74.0,5.0,6.0,Tata
Hyundai Grand i10 Asta,Coimbatore,2016,61578,Petrol,Manual,First,18.9,1197,82.0,5.0,6.4,Hyundai
Volkswagen Vento 1.5 TDI,Ahmedabad,2014,54000,Diesel,Manual,First,20.34,1498,103.2,5.0,4.9,Volkswagen
Audi A6 2011-2015 2.0,Coimbatore,2013,70998,Diesel,Automatic,First,17.68,1968,174.33,5.0,20.57,Audi
Maruti Swift Dzire Ldi,Kolkata,2015,40082,Diesel,Manual,First,19.3,1248,73.9,5.0,4.76,Maruti
Chevrolet Spark 1.0 LT,Kochi,2012,50619,Petrol,Manual,First,18.0,995,62.0,5.0,2.0,Chevrolet
BMW 3 Series 320d,Coimbatore,2009,103905,Diesel,Automatic,First,22.69,1995,190.0,5.0,9.92,BMW
Hyundai EON Era Plus,Kochi,2018,15334,Petrol,Manual,First,21.1,814,55.2,5.0,3.69,Hyundai
Maruti Swift Dzire VDI,Hyderabad,2013,69000,Diesel,Manual,First,23.4,1248,74.0,5.0,5.75,Maruti
Volkswagen CrossPolo 1.5 TDI,Hyderabad,2014,75160,Diesel,Manual,First,20.14,1498,88.5,5.0,5.7,Volkswagen
Honda Amaze E i-Vtech,Coimbatore,2014,44753,Petrol,Manual,First,18.0,1198,86.7,5.0,4.94,Honda
Volkswagen Vento Petrol Highline,Kochi,2012,53024,Petrol,Automatic,First,14.4,1598,103.6,5.0,4.29,Volkswagen
Maruti Wagon R Stingray,Kolkata,2014,23840,Petrol,Manual,First,20.51,998,67.04,5.0,3.0,Maruti
Volkswagen Polo 1.5 TDI,Hyderabad,2014,81298,Diesel,Manual,First,20.14,1498,88.8,5.0,6.5,Volkswagen
Volkswagen Polo Petrol Comfortline,Jaipur,2015,59000,Petrol,Manual,Second,16.47,1198,73.9,5.0,4.9,Volkswagen
Honda Amaze SX i-DTEC,Kochi,2016,51806,Diesel,Manual,First,25.8,1498,98.6,5.0,5.4,Honda
Audi A6 35 TDI,Delhi,2014,56000,Diesel,Automatic,First,18.53,1968,187.74,5.0,24.0,Audi
Tata Tigor 1.05 Revotorq,Kochi,2019,29279,Diesel,Manual,First,24.7,1047,69.0,5.0,7.46,Tata
Volkswagen Vento 1.5 TDI,Kochi,2017,33550,Diesel,Automatic,First,21.5,1498,108.5,5.0,9.6,Volkswagen
Audi A6 35 TDI,Hyderabad,2014,62000,Diesel,Automatic,First,18.53,1968,187.74,5.0,25.0,Audi
Nissan Terrano XL 110,Hyderabad,2014,66000,Diesel,Manual,First,19.01,1461,108.5,5.0,6.8,Nissan
Skoda Rapid 1.5 TDI,Coimbatore,2016,46630,Diesel,Automatic,First,21.66,1498,103.52,5.0,8.59,Skoda
Ford Figo Aspire 1.5,Hyderabad,2016,72566,Diesel,Manual,First,25.83,1498,99.0,5.0,5.29,Ford
Tata Venture EX,Pune,2011,51482,Diesel,Manual,First,15.42,1405,70.0,8.0,2.5,Tata
Mercedes-Benz New C-Class C,Chennai,2011,90000,Diesel,Automatic,First,14.84,2143,167.62,5.0,13.9,Mercedes-Benz
Toyota Fortuner 4x2 Manual,Jaipur,2014,69000,Diesel,Manual,Second,13.0,2982,168.5,7.0,20.0,Toyota
Honda City 1.5 V,Delhi,2011,90000,Petrol,Manual,Second,17.0,1497,118.0,5.0,3.4,Honda
Hyundai i20 Asta Option,Mumbai,2015,39000,Petrol,Manual,First,18.6,1197,81.83,5.0,5.5,Hyundai
Volkswagen Vento Diesel Trendline,Hyderabad,2012,110000,Diesel,Manual,Second,20.54,1598,103.6,5.0,3.65,Volkswagen
Ford Endeavour 2.5L 4X2,Kochi,2011,68022,Diesel,Manual,First,13.1,2499,141.0,7.0,5.86,Ford
Ford EcoSport 1.5 Petrol,Coimbatore,2018,27852,Petrol,Automatic,First,14.8,1497,121.36,5.0,10.44,Ford
Maruti Swift VDI BSIV,Bangalore,2013,58291,Diesel,Manual,First,17.8,1248,113.13736355859707,5.0,5.0,Maruti
Hyundai i20 Sportz Diesel,Coimbatore,2011,68439,Diesel,Manual,First,23.0,1396,90.0,5.0,3.37,Hyundai
Toyota Innova 2.5 VX,Delhi,2011,150000,Diesel,Manual,First,12.99,2494,100.6,8.0,6.95,Toyota
Tata Nexon 1.5 Revotorq,Mumbai,2018,14000,Diesel,Manual,First,21.5,1497,108.5,5.0,9.9,Tata
Ford Figo Diesel Titanium,Hyderabad,2012,71558,Diesel,Manual,First,20.0,1399,68.05,5.0,3.3,Ford
Porsche Panamera Diesel,Delhi,2013,48000,Diesel,Automatic,Second,17.85,2967,300.0,4.0,50.5,Porsche
Hyundai Creta 1.6 CRDi,Jaipur,2015,65800,Diesel,Automatic,First,17.01,1582,126.2,5.0,12.5,Hyundai
Audi A4 2.0 TDI,Hyderabad,2014,53000,Diesel,Automatic,First,16.55,1968,140.0,5.0,20.5,Audi
Mahindra XUV500 W8 4WD,Kolkata,2017,14600,Diesel,Manual,First,16.0,2179,140.0,7.0,14.5,Mahindra
Isuzu MUX 4WD,Jaipur,2017,34429,Diesel,Automatic,First,13.8,2999,174.57,7.0,20.0,Isuzu
Maruti Swift Dzire VDI,Delhi,2014,52000,Diesel,Manual,First,23.4,1248,74.0,5.0,5.25,Maruti
Maruti Ciaz ZXi,Kolkata,2015,25470,Petrol,Manual,First,20.73,1373,91.1,5.0,5.9,Maruti
Hyundai EON Era Plus,Pune,2013,22000,Petrol,Manual,First,21.1,814,55.2,5.0,2.6,Hyundai
Mercedes-Benz E-Class 280 CDI,Chennai,2007,75000,Diesel,Automatic,First,11.0,2987,198.5,5.0,11.0,Mercedes-Benz
BMW 5 Series 2003-2012,Pune,2011,95995,Diesel,Automatic,First,18.48,1995,177.0,5.0,15.5,BMW
Hyundai Grand i10 1.2,Jaipur,2017,26877,Diesel,Manual,First,24.0,1186,73.97,5.0,5.75,Hyundai
Jaguar XJ 3.0L Portfolio,Hyderabad,2015,26000,Diesel,Automatic,First,14.47,2993,301.73,5.0,75.0,Jaguar
Maruti Swift Ldi BSIII,Chennai,2007,140000,Diesel,Manual,Second,17.8,1248,75.0,5.0,2.0,Maruti
Hyundai Santro Xing GLS,Hyderabad,2008,95291,Petrol,Manual,First,17.92,1086,62.1,5.0,2.3,Hyundai
Toyota Innova 2.5 V,Hyderabad,2009,135000,Diesel,Manual,Second,12.8,2494,102.0,8.0,8.2,Toyota
Hyundai i20 Sportz 1.2,Kolkata,2015,32000,Petrol,Manual,First,18.6,1197,81.83,5.0,4.8,Hyundai
Mercedes-Benz E-Class 280 CDI,Mumbai,2008,68333,Diesel,Automatic,Second,11.0,2987,198.5,5.0,8.5,Mercedes-Benz
Ford Figo Diesel ZXI,Chennai,2011,72000,Diesel,Manual,First,20.0,1399,68.0,5.0,2.9,Ford
Toyota Corolla Altis 1.4,Ahmedabad,2012,52100,Diesel,Manual,First,21.43,1364,86.79,5.0,6.5,Toyota
Hyundai Grand i10 1.2,Jaipur,2018,10000,Petrol,Manual,First,18.9,1197,81.86,5.0,5.85,Hyundai
Jeep Compass 2.0 Limited,Coimbatore,2019,6261,Diesel,Manual,First,16.3,1956,170.0,5.0,23.91,Jeep
Maruti Ignis 1.2 AMT,Coimbatore,2019,3906,Petrol,Automatic,First,20.89,1197,81.8,5.0,7.36,Maruti
Toyota Fortuner 3.0 Diesel,Pune,2014,55960,Diesel,Manual,First,11.5,2982,171.0,7.0,17.25,Toyota
Volkswagen Vento Diesel Highline,Jaipur,2013,144000,Diesel,Manual,First,20.54,1598,103.6,5.0,7.0,Volkswagen
Toyota Innova Crysta 2.4,Mumbai,2017,38000,Diesel,Manual,First,13.68,2393,147.8,7.0,17.65,Toyota
Ford Figo Diesel Celebration,Jaipur,2013,51000,Diesel,Manual,First,20.0,1399,68.1,5.0,2.5,Ford
Toyota Platinum Etios 1.4,Hyderabad,2015,150000,Diesel,Manual,First,23.59,1364,67.05,5.0,6.0,Toyota
Mahindra Thar DI 4X4,Mumbai,2018,2500,Diesel,Manual,First,18.06,2523,63.0,7.0,8.25,Mahindra
Land Rover Range Rover,Kochi,2018,41661,Diesel,Automatic,First,12.7,2179,187.7,5.0,44.83,Land
BMW 3 Series 320d,Delhi,2011,64000,Diesel,Automatic,First,16.07,1995,181.0,5.0,10.5,BMW
Hyundai Accent GLS,Bangalore,2008,80000,Petrol,Manual,Second,13.2,1495,94.0,5.0,1.9,Hyundai
Maruti Celerio ZXI AT,Jaipur,2016,30000,Petrol,Automatic,Second,23.1,998,67.04,5.0,4.25,Maruti
Jaguar XF 2.2 Litre,Chennai,2014,43000,Diesel,Automatic,Second,16.36,2179,187.7,5.0,26.5,Jaguar
Audi A6 2.7 TDI,Bangalore,2013,90000,Diesel,Automatic,Second,12.4,2698,179.5,5.0,22.5,Audi
Nissan Micra Diesel XV,Hyderabad,2011,123880,Diesel,Manual,First,23.08,1461,63.1,5.0,3.3,Nissan
Honda Amaze S i-Vtech,Jaipur,2015,42000,Petrol,Manual,Second,18.0,1198,86.7,5.0,4.3,Honda
Renault Duster 85PS Diesel,Chennai,2012,79824,Diesel,Manual,First,19.87,1461,83.8,5.0,5.25,Renault
Toyota Innova 2.5 G,Jaipur,2015,75000,Diesel,Manual,First,12.99,2494,100.6,8.0,11.75,Toyota
Honda Amaze E i-Vtech,Ahmedabad,2014,72411,Petrol,Manual,First,18.0,1198,86.7,5.0,4.25,Honda
